0;0;0;0;land;false;unknown;0
1;108;242;41;land;true;forest;1
2;226;219;81;land;true;forest;1
3;231;209;161;land;false;forest;1
4;83;249;235;land;true;forest;1
5;216;190;98;land;true;forest;1
6;222;181;134;land;true;forest;1
7;238;208;56;land;false;hills;1
8;244;207;214;land;false;hills;1
9;245;144;210;land;false;hills;1
10;121;221;189;land;false;mountain;1
11;176;221;131;land;false;mountain;1
12;238;134;163;land;false;mountain;1
13;236;209;140;land;false;mountain;1
14;248;31;253;land;false;mountain;1
15;225;251;245;land;false;hills;1
16;33;241;227;land;false;hills;1
17;250;180;80;land;false;hills;1
18;74;197;246;land;false;hills;1
19;227;230;47;land;false;hills;1
20;249;126;129;land;false;mountain;1
21;127;241;213;land;false;mountain;1
22;185;153;233;land;false;hills;1
23;213;152;248;land;true;hills;1
24;220;180;182;land;false;hills;1
25;158;244;239;land;false;hills;1
26;147;235;130;land;false;hills;1
27;164;164;238;land;false;forest;1
28;192;225;132;land;false;forest;1
29;245;115;149;land;false;forest;1
30;230;120;153;land;false;forest;1
31;109;178;239;land;false;forest;1
32;125;245;252;land;false;plains;1
33;147;174;192;land;false;plains;1
34;191;244;188;land;false;plains;1
35;172;227;149;land;false;desert;1
36;133;249;151;land;false;desert;1
37;140;229;167;land;false;desert;1
38;204;220;115;land;false;plains;1
39;239;234;49;land;false;plains;1
40;231;92;206;land;false;plains;1
41;63;199;252;land;false;forest;1
42;154;246;142;land;false;forest;1
43;179;166;161;land;false;forest;1
44;58;239;234;land;false;forest;1
45;213;244;117;land;false;forest;1
46;180;136;240;land;false;forest;1
47;139;230;165;land;false;forest;1
48;196;228;158;land;false;forest;1
49;195;165;168;land;false;forest;1
50;104;229;173;land;false;forest;1
51;250;230;223;land;false;forest;1
52;133;233;248;land;true;forest;1
53;231;148;176;land;false;forest;1
54;183;249;88;land;false;forest;1
55;189;84;234;land;false;forest;1
56;158;241;181;land;true;forest;1
57;204;140;170;land;true;forest;1
58;104;237;219;sea;true;ocean;1
59;133;237;145;land;true;forest;1
60;192;204;143;land;false;forest;1
61;170;184;234;land;false;forest;1
62;160;203;145;land;false;forest;1
63;247;20;253;land;true;forest;1
64;231;146;131;land;true;plains;1
65;193;168;143;land;true;plains;1
66;207;226;216;land;true;plains;1
67;223;193;193;land;false;forest;1
68;171;173;212;land;false;desert;1
69;197;123;220;land;false;forest;1
70;210;145;162;land;false;forest;1
71;167;173;188;land;false;forest;1
72;240;243;24;land;false;forest;1
73;154;167;240;land;false;forest;1
74;181;132;253;land;false;forest;1
75;205;132;172;land;false;forest;1
76;236;126;205;land;false;forest;1
77;221;160;215;land;false;forest;1
78;203;140;232;land;false;forest;1
79;181;226;215;land;false;forest;1
80;182;233;181;land;false;forest;1
81;175;253;253;land;false;forest;1
82;241;120;224;land;false;mountain;1
83;227;61;233;land;false;mountain;1
84;227;176;179;land;false;mountain;1
85;178;236;121;land;false;mountain;1
86;146;246;170;land;false;mountain;1
87;193;146;253;land;false;mountain;1
88;138;247;247;land;false;mountain;1
89;100;204;207;land;true;forest;1
90;227;134;246;land;false;forest;1
91;146;203;191;land;false;forest;1
92;150;226;245;land;false;forest;1
93;119;182;214;land;true;forest;1
94;181;208;238;land;true;forest;1
95;124;188;208;land;true;forest;1
96;171;215;151;land;true;forest;1
97;222;97;252;land;false;plains;1
98;146;221;221;land;false;plains;1
99;250;165;90;land;false;plains;1
100;73;188;245;land;false;plains;1
101;144;211;171;land;false;plains;1
102;122;196;232;land;false;plains;1
103;170;228;183;land;true;plains;1
104;41;220;250;land;false;hills;1
105;203;138;229;land;false;forest;1
106;241;218;180;land;false;forest;1
107;245;62;200;land;false;forest;1
108;239;178;169;land;false;forest;1
109;223;233;88;land;false;forest;1
110;163;238;138;land;false;mountain;1
111;149;187;164;land;false;mountain;1
112;215;236;156;land;false;mountain;1
113;190;244;211;land;false;mountain;1
114;172;180;166;land;false;hills;1
115;217;184;172;land;false;mountain;1
116;139;170;201;land;false;mountain;1
117;129;155;231;land;false;plains;1
118;184;127;193;land;false;hills;1
119;180;175;162;land;false;mountain;1
120;251;188;253;land;false;hills;1
121;173;174;249;land;false;hills;1
122;108;217;244;land;false;hills;1
123;215;214;238;land;false;hills;1
124;240;54;226;land;false;hills;1
125;107;154;249;land;false;desert;1
126;250;159;130;land;false;desert;1
127;214;230;182;land;false;desert;1
128;195;139;191;land;false;desert;1
129;146;224;171;land;true;desert;1
130;233;219;173;land;false;forest;1
131;241;254;210;land;true;forest;1
132;194;179;128;land;true;forest;1
133;167;245;166;land;true;forest;1
134;83;188;230;land;false;jungle;1
135;228;33;241;land;false;forest;1
136;119;235;180;land;false;forest;1
137;105;239;169;land;false;forest;1
138;236;107;215;land;false;jungle;1
139;181;94;239;land;false;jungle;1
140;241;97;163;land;false;jungle;1
141;109;252;154;land;true;jungle;1
142;225;251;177;land;true;marsh;1
143;214;164;124;land;true;marsh;1
144;78;243;247;land;true;marsh;1
145;203;179;172;land;true;marsh;1
146;183;231;167;land;true;marsh;1
147;237;243;99;land;false;marsh;1
148;93;248;177;land;true;marsh;1
149;151;149;227;land;true;marsh;1
150;236;67;202;land;true;marsh;1
151;244;74;245;land;false;marsh;1
152;191;177;251;land;false;marsh;1
153;253;126;148;land;false;marsh;1
154;156;237;221;land;false;marsh;1
155;141;239;251;land;false;marsh;1
156;197;152;246;land;false;marsh;1
157;202;198;238;land;true;marsh;1
158;208;127;190;land;true;marsh;1
159;155;201;182;land;false;marsh;1
